spout_wait,spliters,counters,<$latency
0.0005000500050005,0.0,0.7058823529411765,220.76
0.0005000500050005,0.0,0.7647058823529411,189.32
0.0005000500050005,0.0,0.8235294117647058,207.14
0.0005000500050005,0.0,0.8823529411764706,236.34
0.0005000500050005,0.0,0.9411764705882353,176.92
0.0005000500050005,0.0,1.0,230.71
0.0005000500050005,0.2,0.0,348.7
0.0005000500050005,0.2,0.058823529411764705,260.98
0.0005000500050005,0.2,0.11764705882352941,246.83
0.0005000500050005,0.2,0.17647058823529413,226.93
0.0005000500050005,0.2,0.23529411764705882,220.35
0.0005000500050005,0.2,0.29411764705882354,214.92
0.0005000500050005,0.2,0.35294117647058826,222.3
0.0005000500050005,0.2,0.4117647058823529,213.73
0.0005000500050005,0.2,0.47058823529411764,212.64
0.0005000500050005,0.2,0.5294117647058824,178.78
0.0005000500050005,0.2,0.5882352941176471,187.47
0.0005000500050005,0.2,0.6470588235294118,181.01
0.0005000500050005,0.2,0.7058823529411765,170.62
0.0005000500050005,0.2,0.7647058823529411,183.38
0.0005000500050005,0.2,0.8235294117647058,192.63
0.0005000500050005,0.2,0.8823529411764706,168.46
0.0005000500050005,0.2,0.9411764705882353,167.99
0.0005000500050005,0.2,1.0,202.68
0.0005000500050005,0.4,0.0,345.64
0.0005000500050005,0.4,0.058823529411764705,275.32
0.0005000500050005,0.4,0.11764705882352941,224.17
0.0005000500050005,0.4,0.17647058823529413,220.87
0.0005000500050005,0.4,0.23529411764705882,225.89
0.0005000500050005,0.4,0.29411764705882354,214.24
0.0005000500050005,0.4,0.35294117647058826,200.03
0.0005000500050005,0.4,0.4117647058823529,206.15
0.0005000500050005,0.4,0.47058823529411764,199.12
0.0005000500050005,0.4,0.5294117647058824,192.25
0.0005000500050005,0.4,0.5882352941176471,175.34
0.0005000500050005,0.4,0.6470588235294118,171.58
0.0005000500050005,0.4,0.7058823529411765,173.96
0.0005000500050005,0.4,0.7647058823529411,178.88
0.0005000500050005,0.4,0.8235294117647058,159.31
0.0005000500050005,0.4,0.8823529411764706,217.76
0.0005000500050005,0.4,0.9411764705882353,173.53
0.0005000500050005,0.4,1.0,185.48
0.0005000500050005,0.6,0.0,332.06
0.0005000500050005,0.6,0.058823529411764705,247.85
0.0005000500050005,0.6,0.11764705882352941,225.02
0.0005000500050005,0.6,0.17647058823529413,221.27
0.0005000500050005,0.6,0.23529411764705882,218.93
0.0005000500050005,0.6,0.29411764705882354,191.74
0.0005000500050005,0.6,0.35294117647058826,197.91
0.0005000500050005,0.6,0.4117647058823529,207.94
0.0005000500050005,0.6,0.47058823529411764,196.48
0.0005000500050005,0.6,0.5294117647058824,163.71
0.0005000500050005,0.6,0.5882352941176471,187.41
0.0005000500050005,0.6,0.6470588235294118,179.52
0.0005000500050005,0.6,0.7058823529411765,179.64
0.0005000500050005,0.6,0.7647058823529411,171.99
0.0005000500050005,0.6,0.8235294117647058,176.34
0.0005000500050005,0.6,0.8823529411764706,184.46
0.0005000500050005,0.6,0.9411764705882353,170.52
0.0005000500050005,0.6,1.0,174.8
0.0005000500050005,0.8,0.0,336.43
0.0005000500050005,0.8,0.058823529411764705,241.27
0.0005000500050005,0.8,0.11764705882352941,207.25
0.0005000500050005,0.8,0.17647058823529413,217.54
0.0005000500050005,0.8,0.23529411764705882,223.23
0.0005000500050005,0.8,0.29411764705882354,209.63
0.0005000500050005,0.8,0.35294117647058826,215.87
0.0005000500050005,0.8,0.4117647058823529,204.39
0.0005000500050005,0.8,0.47058823529411764,189.62
0.0005000500050005,0.8,0.5294117647058824,176.3
0.0005000500050005,0.8,0.5882352941176471,174.54
0.0005000500050005,0.8,0.6470588235294118,171.1
0.0005000500050005,0.8,0.7058823529411765,173.48
0.0005000500050005,0.8,0.7647058823529411,206.19
0.0005000500050005,0.8,0.8235294117647058,177.91
0.0005000500050005,0.8,0.8823529411764706,167.11
0.0005000500050005,0.8,0.9411764705882353,167.49
0.0005000500050005,0.8,1.0,175.82
0.0005000500050005,1.0,0.0,341.67
0.0005000500050005,1.0,0.058823529411764705,232.69
0.0005000500050005,1.0,0.11764705882352941,218.6
0.0005000500050005,1.0,0.17647058823529413,209.71
0.0005000500050005,1.0,0.23529411764705882,223.22
0.0005000500050005,1.0,0.29411764705882354,195.61
0.0005000500050005,1.0,0.35294117647058826,201.94
0.0005000500050005,1.0,0.4117647058823529,202.18
0.0005000500050005,1.0,0.47058823529411764,182.72
0.0005000500050005,1.0,0.5294117647058824,179.76
0.0005000500050005,1.0,0.5882352941176471,190.78
0.0005000500050005,1.0,0.6470588235294118,168.69
0.0005000500050005,1.0,0.7058823529411765,178.59
0.0005000500050005,1.0,0.7647058823529411,188.99
0.0005000500050005,1.0,0.8235294117647058,169.27
0.0005000500050005,1.0,0.8823529411764706,171.2
0.0005000500050005,1.0,0.9411764705882353,185.37
0.0005000500050005,1.0,1.0,165.71
0.0006000600060006001,0.0,0.0,376.93
0.0006000600060006001,0.0,0.058823529411764705,254.45
0.0006000600060006001,0.0,0.11764705882352941,251.82
0.0006000600060006001,0.0,0.17647058823529413,269.46
0.0006000600060006001,0.0,0.23529411764705882,226.03
0.0006000600060006001,0.0,0.29411764705882354,243.7
0.0006000600060006001,0.0,0.35294117647058826,250.23
0.0006000600060006001,0.0,0.4117647058823529,197.06
0.0006000600060006001,0.0,0.47058823529411764,225.28
0.0006000600060006001,0.0,0.5294117647058824,234.25
0.0006000600060006001,0.0,0.5882352941176471,188.47
0.0006000600060006001,0.0,0.6470588235294118,228.97
0.0006000600060006001,0.0,0.7058823529411765,222.82
0.0006000600060006001,0.0,0.7647058823529411,187.12
0.0006000600060006001,0.0,0.8235294117647058,219.31
0.0006000600060006001,0.0,0.8823529411764706,229.42
0.0006000600060006001,0.0,0.9411764705882353,166.98
0.0006000600060006001,0.0,1.0,228.45
0.0006000600060006001,0.2,0.0,355.02
0.0006000600060006001,0.2,0.058823529411764705,247.83
0.0006000600060006001,0.2,0.11764705882352941,227.96
0.0006000600060006001,0.2,0.17647058823529413,217.43
0.0006000600060006001,0.2,0.23529411764705882,217.23
0.0006000600060006001,0.2,0.29411764705882354,223.04
0.0006000600060006001,0.2,0.35294117647058826,214.51
0.0006000600060006001,0.2,0.4117647058823529,218.23
0.0006000600060006001,0.2,0.47058823529411764,210.41
0.0006000600060006001,0.2,0.5294117647058824,182.53
0.0006000600060006001,0.2,0.5882352941176471,183.8
0.0006000600060006001,0.2,0.6470588235294118,204.21
0.0006000600060006001,0.2,0.7058823529411765,172.32
0.0006000600060006001,0.2,0.7647058823529411,179.07
0.0006000600060006001,0.2,0.8235294117647058,199.53
0.0006000600060006001,0.2,0.8823529411764706,179.62
0.0006000600060006001,0.2,0.9411764705882353,183.41
0.0006000600060006001,0.2,1.0,201.49
0.0006000600060006001,0.4,0.0,343.65
0.0006000600060006001,0.4,0.058823529411764705,247.2
0.0006000600060006001,0.4,0.11764705882352941,212.99
0.0006000600060006001,0.4,0.17647058823529413,217.56
0.0006000600060006001,0.4,0.23529411764705882,222.01
0.0006000600060006001,0.4,0.29411764705882354,192.88
0.0006000600060006001,0.4,0.35294117647058826,201.15
0.0006000600060006001,0.4,0.4117647058823529,195.07
0.0006000600060006001,0.4,0.47058823529411764,183.62
0.0006000600060006001,0.4,0.5294117647058824,180.7
0.0006000600060006001,0.4,0.5882352941176471,178.51
0.0006000600060006001,0.4,0.6470588235294118,174.59
0.0006000600060006001,0.4,0.7058823529411765,169.4
0.0006000600060006001,0.4,0.7647058823529411,191.71
0.0006000600060006001,0.4,0.8235294117647058,179.77
0.0006000600060006001,0.4,0.8823529411764706,191.77
0.0006000600060006001,0.4,0.9411764705882353,155.28
0.0006000600060006001,0.4,1.0,164.44
0.0006000600060006001,0.6,0.0,318.21
0.0006000600060006001,0.6,0.058823529411764705,241.62
0.0006000600060006001,0.6,0.11764705882352941,219.55
0.0006000600060006001,0.6,0.17647058823529413,213.1
0.0006000600060006001,0.6,0.23529411764705882,205.76
0.0006000600060006001,0.6,0.29411764705882354,195.79
0.0006000600060006001,0.6,0.35294117647058826,216.34
0.0006000600060006001,0.6,0.4117647058823529,208.42
0.0006000600060006001,0.6,0.47058823529411764,192.87
0.0006000600060006001,0.6,0.5294117647058824,169.25
0.0006000600060006001,0.6,0.5882352941176471,185.54
0.0006000600060006001,0.6,0.6470588235294118,188.02
0.0006000600060006001,0.6,0.7058823529411765,183.41
0.0006000600060006001,0.6,0.7647058823529411,184.24
0.0006000600060006001,0.6,0.8235294117647058,160.6
0.0006000600060006001,0.6,0.8823529411764706,172.61
0.0006000600060006001,0.6,0.9411764705882353,166.54
0.0006000600060006001,0.6,1.0,172.79
0.0006000600060006001,0.8,0.0,358.43
0.0006000600060006001,0.8,0.058823529411764705,260.7
0.0006000600060006001,0.8,0.11764705882352941,206.68
0.0006000600060006001,0.8,0.17647058823529413,213.26
0.0006000600060006001,0.8,0.23529411764705882,228.68
0.0006000600060006001,0.8,0.29411764705882354,192.05
0.0006000600060006001,0.8,0.35294117647058826,210.39
0.0006000600060006001,0.8,0.4117647058823529,192.18
0.0006000600060006001,0.8,0.47058823529411764,177.54
0.0006000600060006001,0.8,0.5294117647058824,169.09
0.0006000600060006001,0.8,0.5882352941176471,202.99
0.0006000600060006001,0.8,0.6470588235294118,178.93
0.0006000600060006001,0.8,0.7058823529411765,179.74
0.0006000600060006001,0.8,0.7647058823529411,179.39
0.0006000600060006001,0.8,0.8235294117647058,164.74
0.0006000600060006001,0.8,0.8823529411764706,187.93
0.0006000600060006001,0.8,0.9411764705882353,161.71
0.0006000600060006001,0.8,1.0,169.17
0.0006000600060006001,1.0,0.0,335.92
0.0006000600060006001,1.0,0.058823529411764705,239.88
0.0006000600060006001,1.0,0.11764705882352941,203.24
0.0006000600060006001,1.0,0.17647058823529413,214.49
0.0006000600060006001,1.0,0.23529411764705882,222.37
0.0006000600060006001,1.0,0.29411764705882354,192.84
0.0006000600060006001,1.0,0.35294117647058826,199.58
0.0006000600060006001,1.0,0.4117647058823529,189.84
0.0006000600060006001,1.0,0.47058823529411764,185.3
0.0006000600060006001,1.0,0.5294117647058824,161.74
0.0006000600060006001,1.0,0.5882352941176471,183.12
0.0006000600060006001,1.0,0.6470588235294118,186.99
0.0006000600060006001,1.0,0.7058823529411765,175.36
0.0006000600060006001,1.0,0.7647058823529411,187.56
0.0006000600060006001,1.0,0.8235294117647058,186.39
0.0006000600060006001,1.0,0.8823529411764706,178.17
0.0006000600060006001,1.0,0.9411764705882353,171.01
0.0006000600060006001,1.0,1.0,166.01
0.0007000700070007,0.0,0.0,380.16
0.0007000700070007,0.0,0.058823529411764705,270.93
0.0007000700070007,0.0,0.11764705882352941,243.89
0.0007000700070007,0.0,0.17647058823529413,248.52
0.0007000700070007,0.0,0.23529411764705882,218.91
0.0007000700070007,0.0,0.29411764705882354,239.06
0.0007000700070007,0.0,0.35294117647058826,236.51
0.0007000700070007,0.0,0.4117647058823529,197.99
0.0007000700070007,0.0,0.47058823529411764,238.17
0.0007000700070007,0.0,0.5294117647058824,222.82
0.0007000700070007,0.0,0.5882352941176471,189.71
0.0007000700070007,0.0,0.6470588235294118,222.12
0.0007000700070007,0.0,0.7058823529411765,229.64
0.0007000700070007,0.0,0.7647058823529411,185.28
0.0007000700070007,0.0,0.8235294117647058,214.87
0.0007000700070007,0.0,0.8823529411764706,221.96
0.0007000700070007,0.0,0.9411764705882353,169.5
0.0007000700070007,0.0,1.0,228.11
0.0007000700070007,0.2,0.0,350.13
0.0007000700070007,0.2,0.058823529411764705,260.79
0.0007000700070007,0.2,0.11764705882352941,240.61
0.0007000700070007,0.2,0.17647058823529413,215.14
0.0007000700070007,0.2,0.23529411764705882,226.78
0.0007000700070007,0.2,0.29411764705882354,221.02
0.0007000700070007,0.2,0.35294117647058826,198.14
0.0007000700070007,0.2,0.4117647058823529,211.03
0.0007000700070007,0.2,0.47058823529411764,216.81
0.0007000700070007,0.2,0.5294117647058824,177.54
0.0007000700070007,0.2,0.5882352941176471,179.77
0.0007000700070007,0.2,0.6470588235294118,209.21
0.0007000700070007,0.2,0.7058823529411765,183.1
0.0007000700070007,0.2,0.7647058823529411,184.53
0.0007000700070007,0.2,0.8235294117647058,176.82
0.0007000700070007,0.2,0.8823529411764706,165.94
0.0007000700070007,0.2,0.9411764705882353,185.93
0.0007000700070007,0.2,1.0,197.89
0.0007000700070007,0.4,0.0,359.59
0.0007000700070007,0.4,0.058823529411764705,238.38
0.0007000700070007,0.4,0.11764705882352941,201.94
0.0007000700070007,0.4,0.17647058823529413,228.41
0.0007000700070007,0.4,0.23529411764705882,221.21
0.0007000700070007,0.4,0.29411764705882354,205.86
0.0007000700070007,0.4,0.35294117647058826,208.85
0.0007000700070007,0.4,0.4117647058823529,200.75
0.0007000700070007,0.4,0.47058823529411764,184.65
0.0007000700070007,0.4,0.5294117647058824,183.2
0.0007000700070007,0.4,0.5882352941176471,178.05
0.0007000700070007,0.4,0.6470588235294118,192.44
0.0007000700070007,0.4,0.7058823529411765,184.2
0.0007000700070007,0.4,0.7647058823529411,181.75
0.0007000700070007,0.4,0.8235294117647058,170.97
0.0007000700070007,0.4,0.8823529411764706,162.89
0.0007000700070007,0.4,0.9411764705882353,165.18
0.0007000700070007,0.4,1.0,161.8
0.0007000700070007,0.6,0.0,326.17
0.0007000700070007,0.6,0.058823529411764705,240.6
0.0007000700070007,0.6,0.11764705882352941,219.31
0.0007000700070007,0.6,0.17647058823529413,205.96
0.0007000700070007,0.6,0.23529411764705882,210.6
0.0007000700070007,0.6,0.29411764705882354,199.33
0.0007000700070007,0.6,0.35294117647058826,210.88
0.0007000700070007,0.6,0.4117647058823529,199.11
0.0007000700070007,0.6,0.47058823529411764,190.85
0.0007000700070007,0.6,0.5294117647058824,175.81
0.0007000700070007,0.6,0.5882352941176471,189.01
0.0007000700070007,0.6,0.6470588235294118,178.1
0.0007000700070007,0.6,0.7058823529411765,192.49
0.0007000700070007,0.6,0.7647058823529411,185.12
0.0007000700070007,0.6,0.8235294117647058,174.55
0.0007000700070007,0.6,0.8823529411764706,177.73
0.0007000700070007,0.6,0.9411764705882353,168.13
0.0007000700070007,0.6,1.0,172.16
0.0007000700070007,0.8,0.0,362.29
0.0007000700070007,0.8,0.058823529411764705,237.3
0.0007000700070007,0.8,0.11764705882352941,201.93
0.0007000700070007,0.8,0.17647058823529413,200.46
0.0007000700070007,0.8,0.23529411764705882,206.76
0.0007000700070007,0.8,0.29411764705882354,205.28
0.0007000700070007,0.8,0.35294117647058826,185.84
0.0007000700070007,0.8,0.4117647058823529,194.17
0.0007000700070007,0.8,0.47058823529411764,172.92
0.0007000700070007,0.8,0.5294117647058824,170.73
0.0007000700070007,0.8,0.5882352941176471,194.19
0.0007000700070007,0.8,0.6470588235294118,178.55
0.0007000700070007,0.8,0.7058823529411765,183.9
0.0007000700070007,0.8,0.7647058823529411,181.95
0.0007000700070007,0.8,0.8235294117647058,177.56
0.0007000700070007,0.8,0.8823529411764706,187.92
0.0007000700070007,0.8,0.9411764705882353,156.42
0.0007000700070007,0.8,1.0,168.9
0.0007000700070007,1.0,0.0,335.85
0.0007000700070007,1.0,0.058823529411764705,231.53
0.0007000700070007,1.0,0.11764705882352941,211.99
0.0007000700070007,1.0,0.17647058823529413,204.98
0.0007000700070007,1.0,0.23529411764705882,205.63
0.0007000700070007,1.0,0.29411764705882354,208.07
0.0007000700070007,1.0,0.35294117647058826,204.47
0.0007000700070007,1.0,0.4117647058823529,196.96
0.0007000700070007,1.0,0.47058823529411764,178.17
0.0007000700070007,1.0,0.5294117647058824,168.22
0.0007000700070007,1.0,0.5882352941176471,180.42
0.0007000700070007,1.0,0.6470588235294118,172.5
0.0007000700070007,1.0,0.7058823529411765,174.7
0.0007000700070007,1.0,0.7647058823529411,205.88
0.0007000700070007,1.0,0.8235294117647058,163.52
0.0007000700070007,1.0,0.8823529411764706,152.89
0.0007000700070007,1.0,0.9411764705882353,172.74
0.0007000700070007,1.0,1.0,173.09
0.0008000800080008001,0.0,0.0,349.51
0.0008000800080008001,0.0,0.058823529411764705,257.84
0.0008000800080008001,0.0,0.11764705882352941,238.17
0.0008000800080008001,0.0,0.17647058823529413,266.64
0.0008000800080008001,0.0,0.23529411764705882,216.29
0.0008000800080008001,0.0,0.29411764705882354,243.22
0.0008000800080008001,0.0,0.35294117647058826,233.4
0.0008000800080008001,0.0,0.4117647058823529,188.86
0.0008000800080008001,0.0,0.47058823529411764,236.01
0.0008000800080008001,0.0,0.5294117647058824,225.36
0.0008000800080008001,0.0,0.5882352941176471,180.0
0.0008000800080008001,0.0,0.6470588235294118,239.8
0.0008000800080008001,0.0,0.7058823529411765,223.74
0.0008000800080008001,0.0,0.7647058823529411,185.15
0.0008000800080008001,0.0,0.8235294117647058,213.08
0.0008000800080008001,0.0,0.8823529411764706,214.6
0.0008000800080008001,0.0,0.9411764705882353,183.24
0.0008000800080008001,0.0,1.0,225.42
0.0008000800080008001,0.2,0.0,343.7
0.0008000800080008001,0.2,0.058823529411764705,240.8
0.0008000800080008001,0.2,0.11764705882352941,233.96
0.0008000800080008001,0.2,0.17647058823529413,213.92
0.0008000800080008001,0.2,0.23529411764705882,219.85
0.0008000800080008001,0.2,0.29411764705882354,212.94
0.0008000800080008001,0.2,0.35294117647058826,204.86
0.0008000800080008001,0.2,0.4117647058823529,200.53
0.0008000800080008001,0.2,0.47058823529411764,204.49
0.0008000800080008001,0.2,0.5294117647058824,179.13
0.0008000800080008001,0.2,0.5882352941176471,186.58
0.0008000800080008001,0.2,0.6470588235294118,193.23
0.0008000800080008001,0.2,0.7058823529411765,178.14
0.0008000800080008001,0.2,0.7647058823529411,175.79
0.0008000800080008001,0.2,0.8235294117647058,188.61
0.0008000800080008001,0.2,0.8823529411764706,183.72
0.0008000800080008001,0.2,0.9411764705882353,169.13
0.0008000800080008001,0.2,1.0,179.98
0.0008000800080008001,0.4,0.0,339.19
0.0008000800080008001,0.4,0.058823529411764705,245.1
0.0008000800080008001,0.4,0.11764705882352941,216.05
0.0008000800080008001,0.4,0.17647058823529413,219.19
0.0008000800080008001,0.4,0.23529411764705882,213.66
0.0008000800080008001,0.4,0.29411764705882354,192.62
0.0008000800080008001,0.4,0.35294117647058826,197.1
0.0008000800080008001,0.4,0.4117647058823529,197.01
0.0008000800080008001,0.4,0.47058823529411764,175.62
0.0008000800080008001,0.4,0.5294117647058824,174.74
0.0008000800080008001,0.4,0.5882352941176471,171.72
0.0008000800080008001,0.4,0.6470588235294118,183.96
0.0008000800080008001,0.4,0.7058823529411765,176.51
0.0008000800080008001,0.4,0.7647058823529411,185.53
0.0008000800080008001,0.4,0.8235294117647058,168.49
0.0008000800080008001,0.4,0.8823529411764706,161.78
0.0008000800080008001,0.4,0.9411764705882353,160.14
0.0008000800080008001,0.4,1.0,164.47
0.0008000800080008001,0.6,0.0,322.8
0.0008000800080008001,0.6,0.058823529411764705,258.72
0.0008000800080008001,0.6,0.11764705882352941,212.77
0.0008000800080008001,0.6,0.17647058823529413,217.16
0.0008000800080008001,0.6,0.23529411764705882,214.04
0.0008000800080008001,0.6,0.29411764705882354,197.42
0.0008000800080008001,0.6,0.35294117647058826,197.92
0.0008000800080008001,0.6,0.4117647058823529,190.93
0.0008000800080008001,0.6,0.47058823529411764,167.79
0.0008000800080008001,0.6,0.5294117647058824,182.91
0.0008000800080008001,0.6,0.5882352941176471,185.42
0.0008000800080008001,0.6,0.6470588235294118,179.91
0.0008000800080008001,0.6,0.7058823529411765,174.24
0.0008000800080008001,0.6,0.7647058823529411,181.76
0.0008000800080008001,0.6,0.8235294117647058,187.65
0.0008000800080008001,0.6,0.8823529411764706,185.49
0.0008000800080008001,0.6,0.9411764705882353,168.06
0.0008000800080008001,0.6,1.0,170.49
0.0008000800080008001,0.8,0.0,316.06
0.0008000800080008001,0.8,0.058823529411764705,243.27
0.0008000800080008001,0.8,0.11764705882352941,201.36
0.0008000800080008001,0.8,0.17647058823529413,201.43
0.0008000800080008001,0.8,0.23529411764705882,208.98
0.0008000800080008001,0.8,0.29411764705882354,209.78
0.0008000800080008001,0.8,0.35294117647058826,189.62
0.0008000800080008001,0.8,0.4117647058823529,206.04
0.0008000800080008001,0.8,0.47058823529411764,173.34
0.0008000800080008001,0.8,0.5294117647058824,171.34
0.0008000800080008001,0.8,0.5882352941176471,173.24
0.0008000800080008001,0.8,0.6470588235294118,158.53
0.0008000800080008001,0.8,0.7058823529411765,169.62
0.0008000800080008001,0.8,0.7647058823529411,180.53
0.0008000800080008001,0.8,0.8235294117647058,172.75
0.0008000800080008001,0.8,0.8823529411764706,176.73
0.0008000800080008001,0.8,0.9411764705882353,176.65
0.0008000800080008001,0.8,1.0,173.76
0.0008000800080008001,1.0,0.0,324.44
0.0008000800080008001,1.0,0.058823529411764705,223.74
0.0008000800080008001,1.0,0.11764705882352941,217.33
0.0008000800080008001,1.0,0.17647058823529413,208.52
0.0008000800080008001,1.0,0.23529411764705882,186.04
0.0008000800080008001,1.0,0.29411764705882354,185.27
0.0008000800080008001,1.0,0.35294117647058826,183.29
0.0008000800080008001,1.0,0.4117647058823529,199.41
0.0008000800080008001,1.0,0.47058823529411764,183.61
0.0008000800080008001,1.0,0.5294117647058824,167.61
0.0008000800080008001,1.0,0.5882352941176471,180.32
0.0008000800080008001,1.0,0.6470588235294118,174.72
0.0008000800080008001,1.0,0.7058823529411765,165.89
0.0008000800080008001,1.0,0.7647058823529411,170.67
0.0008000800080008001,1.0,0.8235294117647058,150.5
0.0008000800080008001,1.0,0.8823529411764706,174.91
0.0008000800080008001,1.0,0.9411764705882353,156.83
0.0008000800080008001,1.0,1.0,161.93
0.0009000900090009,0.0,0.0,342.47
0.0009000900090009,0.0,0.058823529411764705,267.27
0.0009000900090009,0.0,0.11764705882352941,250.23
0.0009000900090009,0.0,0.17647058823529413,237.03
0.0009000900090009,0.0,0.23529411764705882,222.5
0.0009000900090009,0.0,0.29411764705882354,247.31
0.0009000900090009,0.0,0.35294117647058826,245.03
0.0009000900090009,0.0,0.4117647058823529,196.1
0.0009000900090009,0.0,0.47058823529411764,241.89
0.0009000900090009,0.0,0.5294117647058824,221.94
0.0009000900090009,0.0,0.5882352941176471,190.95
0.0009000900090009,0.0,0.6470588235294118,227.36
0.0009000900090009,0.0,0.7058823529411765,214.05
0.0009000900090009,0.0,0.7647058823529411,186.54
0.0009000900090009,0.0,0.8235294117647058,222.97
0.0009000900090009,0.0,0.8823529411764706,225.61
0.0009000900090009,0.0,0.9411764705882353,177.55
0.0009000900090009,0.0,1.0,215.93
0.0009000900090009,0.2,0.0,346.29
0.0009000900090009,0.2,0.058823529411764705,254.6
0.0009000900090009,0.2,0.11764705882352941,228.04
0.0009000900090009,0.2,0.17647058823529413,202.69
0.0009000900090009,0.2,0.23529411764705882,210.49
0.0009000900090009,0.2,0.29411764705882354,215.88
0.0009000900090009,0.2,0.35294117647058826,218.02
0.0009000900090009,0.2,0.4117647058823529,192.31
0.0009000900090009,0.2,0.47058823529411764,191.22
0.0009000900090009,0.2,0.5294117647058824,178.26
0.0009000900090009,0.2,0.5882352941176471,207.41
0.0009000900090009,0.2,0.6470588235294118,197.55
0.0009000900090009,0.2,0.7058823529411765,180.86
0.0009000900090009,0.2,0.7647058823529411,182.25
0.0009000900090009,0.2,0.8235294117647058,198.29
0.0009000900090009,0.2,0.8823529411764706,183.34
0.0009000900090009,0.2,0.9411764705882353,169.34
0.0009000900090009,0.2,1.0,178.08
0.0009000900090009,0.4,0.0,325.3
0.0009000900090009,0.4,0.058823529411764705,243.08
0.0009000900090009,0.4,0.11764705882352941,201.09
0.0009000900090009,0.4,0.17647058823529413,212.82
0.0009000900090009,0.4,0.23529411764705882,202.08
0.0009000900090009,0.4,0.29411764705882354,195.99
0.0009000900090009,0.4,0.35294117647058826,207.96
0.0009000900090009,0.4,0.4117647058823529,190.81
0.0009000900090009,0.4,0.47058823529411764,186.0
0.0009000900090009,0.4,0.5294117647058824,178.65
0.0009000900090009,0.4,0.5882352941176471,179.44
0.0009000900090009,0.4,0.6470588235294118,188.04
0.0009000900090009,0.4,0.7058823529411765,175.03
0.0009000900090009,0.4,0.7647058823529411,177.87
0.0009000900090009,0.4,0.8235294117647058,164.47
0.0009000900090009,0.4,0.8823529411764706,186.57
0.0009000900090009,0.4,0.9411764705882353,153.72
0.0009000900090009,0.4,1.0,151.23
0.0009000900090009,0.6,0.0,316.82
0.0009000900090009,0.6,0.058823529411764705,240.19
0.0009000900090009,0.6,0.11764705882352941,199.69
0.0009000900090009,0.6,0.17647058823529413,204.52
0.0009000900090009,0.6,0.23529411764705882,194.44
0.0009000900090009,0.6,0.29411764705882354,210.48
0.0009000900090009,0.6,0.35294117647058826,212.51
0.0009000900090009,0.6,0.4117647058823529,204.85
0.0009000900090009,0.6,0.47058823529411764,172.09
0.0009000900090009,0.6,0.5294117647058824,177.05
0.0009000900090009,0.6,0.5882352941176471,184.06
0.0009000900090009,0.6,0.6470588235294118,187.02
0.0009000900090009,0.6,0.7058823529411765,173.95
0.0009000900090009,0.6,0.7647058823529411,170.48
0.0009000900090009,0.6,0.8235294117647058,187.55
0.0009000900090009,0.6,0.8823529411764706,198.8
0.0009000900090009,0.6,0.9411764705882353,148.88
0.0009000900090009,0.6,1.0,167.25
0.0009000900090009,0.8,0.0,353.56
0.0009000900090009,0.8,0.058823529411764705,246.1
0.0009000900090009,0.8,0.11764705882352941,204.87
0.0009000900090009,0.8,0.17647058823529413,201.08
0.0009000900090009,0.8,0.23529411764705882,195.69
0.0009000900090009,0.8,0.29411764705882354,201.65
0.0009000900090009,0.8,0.35294117647058826,207.33
0.0009000900090009,0.8,0.4117647058823529,183.74
0.0009000900090009,0.8,0.47058823529411764,187.85
0.0009000900090009,0.8,0.5294117647058824,186.53
0.0009000900090009,0.8,0.5882352941176471,182.58
0.0009000900090009,0.8,0.6470588235294118,178.32
0.0009000900090009,0.8,0.7058823529411765,170.36
0.0009000900090009,0.8,0.7647058823529411,180.47
0.0009000900090009,0.8,0.8235294117647058,193.39
0.0009000900090009,0.8,0.8823529411764706,168.89
0.0009000900090009,0.8,0.9411764705882353,172.35
0.0009000900090009,0.8,1.0,172.16
0.0009000900090009,1.0,0.0,337.42
0.0009000900090009,1.0,0.058823529411764705,237.15
0.0009000900090009,1.0,0.11764705882352941,193.64
0.0009000900090009,1.0,0.17647058823529413,204.42
0.0009000900090009,1.0,0.23529411764705882,216.8
0.0009000900090009,1.0,0.29411764705882354,181.86
0.0009000900090009,1.0,0.35294117647058826,207.27
0.0009000900090009,1.0,0.4117647058823529,193.22
0.0009000900090009,1.0,0.47058823529411764,171.73
0.0009000900090009,1.0,0.5294117647058824,165.67
0.0009000900090009,1.0,0.5882352941176471,187.7
0.0009000900090009,1.0,0.6470588235294118,164.13
0.0009000900090009,1.0,0.7058823529411765,186.26
0.0009000900090009,1.0,0.7647058823529411,183.94
0.0009000900090009,1.0,0.8235294117647058,162.78
0.0009000900090009,1.0,0.8823529411764706,163.99
0.0009000900090009,1.0,0.9411764705882353,158.68
0.0009000900090009,1.0,1.0,148.88
0.009900990099009901,0.0,0.0,378.0
0.009900990099009901,0.0,0.058823529411764705,243.89
0.009900990099009901,0.0,0.11764705882352941,246.22
0.009900990099009901,0.0,0.17647058823529413,252.99
0.009900990099009901,0.0,0.23529411764705882,221.46
0.009900990099009901,0.0,0.29411764705882354,236.59
0.009900990099009901,0.0,0.35294117647058826,249.67
0.009900990099009901,0.0,0.4117647058823529,190.83
0.009900990099009901,0.0,0.47058823529411764,239.95
0.009900990099009901,0.0,0.5294117647058824,207.97
0.009900990099009901,0.0,0.5882352941176471,169.0
0.009900990099009901,0.0,0.6470588235294118,243.11
0.009900990099009901,0.0,0.7058823529411765,223.3
