spout,split,count,buffer-size,heap,<$latency
0.5,0.0,0.7272727272727273,1.0,1.0,144.9
0.5,0.0,1.0,0.0,0.0,137.2
0.5,0.0,1.0,0.0,0.3333333333333333,146.97
0.5,0.0,1.0,0.0,1.0,145.04
0.5,0.0,1.0,0.0075235349156944,0.0,145.65
0.5,0.0,1.0,0.0075235349156944,0.3333333333333333,135.92
0.5,0.0,1.0,0.0075235349156944,1.0,147.81
0.5,0.0,1.0,0.04752811777960244,0.0,142.06
0.5,0.0,1.0,0.04752811777960244,0.3333333333333333,136.24
0.5,0.0,1.0,0.04752811777960244,1.0,134.94
0.5,0.0,1.0,0.09774866810517673,0.0,144.86
0.5,0.0,1.0,0.09774866810517673,0.3333333333333333,141.65
0.5,0.0,1.0,0.09774866810517673,1.0,135.19
0.5,0.0,1.0,1.0,0.0,152.14
0.5,0.0,1.0,1.0,0.3333333333333333,143.02
0.5,0.0,1.0,1.0,1.0,135.8
0.5,0.2,0.0,0.0,0.0,249.49
0.5,0.2,0.0,0.0,0.3333333333333333,246.56
0.5,0.2,0.0,0.0,1.0,250.08
0.5,0.2,0.0,0.0075235349156944,0.0,245.08
0.5,0.2,0.0,0.0075235349156944,0.3333333333333333,239.71
0.5,0.2,0.0,0.0075235349156944,1.0,242.81
0.5,0.2,0.0,0.04752811777960244,0.0,245.2
0.5,0.2,0.0,0.04752811777960244,0.3333333333333333,255.33
0.5,0.2,0.0,0.04752811777960244,1.0,238.33
0.5,0.2,0.0,0.09774866810517673,0.0,236.68
0.5,0.2,0.0,0.09774866810517673,0.3333333333333333,243.35
0.5,0.2,0.0,0.09774866810517673,1.0,231.9
0.5,0.2,0.0,1.0,0.0,239.7
0.5,0.2,0.0,1.0,0.3333333333333333,242.01
0.5,0.2,0.0,1.0,1.0,247.52
0.5,0.2,0.09090909090909091,0.0,0.0,166.92
0.5,0.2,0.09090909090909091,0.0,0.3333333333333333,159.84
0.5,0.2,0.09090909090909091,0.0,1.0,162.83
0.5,0.2,0.09090909090909091,0.0075235349156944,0.0,163.52
0.5,0.2,0.09090909090909091,0.0075235349156944,0.3333333333333333,165.01
0.5,0.2,0.09090909090909091,0.0075235349156944,1.0,157.2
0.5,0.2,0.09090909090909091,0.04752811777960244,0.0,163.99
0.5,0.2,0.09090909090909091,0.04752811777960244,0.3333333333333333,159.7
0.5,0.2,0.09090909090909091,0.04752811777960244,1.0,163.21
0.5,0.2,0.09090909090909091,0.09774866810517673,0.0,161.59
0.5,0.2,0.09090909090909091,0.09774866810517673,0.3333333333333333,158.94
0.5,0.2,0.09090909090909091,0.09774866810517673,1.0,165.31
0.5,0.2,0.09090909090909091,1.0,0.0,158.91
0.5,0.2,0.09090909090909091,1.0,0.3333333333333333,160.17
0.5,0.2,0.09090909090909091,1.0,1.0,158.01
0.5,0.2,0.18181818181818182,0.0,0.0,166.15
0.5,0.2,0.18181818181818182,0.0,0.3333333333333333,163.03
0.5,0.2,0.18181818181818182,0.0,1.0,162.46
0.5,0.2,0.18181818181818182,0.0075235349156944,0.0,162.72
0.5,0.2,0.18181818181818182,0.0075235349156944,0.3333333333333333,167.02
0.5,0.2,0.18181818181818182,0.0075235349156944,1.0,162.39
0.5,0.2,0.18181818181818182,0.04752811777960244,0.0,161.35
0.5,0.2,0.18181818181818182,0.04752811777960244,0.3333333333333333,165.57
0.5,0.2,0.18181818181818182,0.04752811777960244,1.0,163.93
0.5,0.2,0.18181818181818182,0.09774866810517673,0.0,163.58
0.5,0.2,0.18181818181818182,0.09774866810517673,0.3333333333333333,165.58
0.5,0.2,0.18181818181818182,0.09774866810517673,1.0,157.84
0.5,0.2,0.18181818181818182,1.0,0.0,167.05
0.5,0.2,0.18181818181818182,1.0,0.3333333333333333,161.8
0.5,0.2,0.18181818181818182,1.0,1.0,160.41
0.5,0.2,0.45454545454545453,0.0,0.0,153.82
0.5,0.2,0.45454545454545453,0.0,0.3333333333333333,151.92
0.5,0.2,0.45454545454545453,0.0,1.0,150.91
0.5,0.2,0.45454545454545453,0.0075235349156944,0.0,152.29
0.5,0.2,0.45454545454545453,0.0075235349156944,0.3333333333333333,154.87
0.5,0.2,0.45454545454545453,0.0075235349156944,1.0,153.15
0.5,0.2,0.45454545454545453,0.04752811777960244,0.0,148.98
0.5,0.2,0.45454545454545453,0.04752811777960244,0.3333333333333333,151.03
0.5,0.2,0.45454545454545453,0.04752811777960244,1.0,146.26
0.5,0.2,0.45454545454545453,0.09774866810517673,0.0,154.32
0.5,0.2,0.45454545454545453,0.09774866810517673,0.3333333333333333,150.98
0.5,0.2,0.45454545454545453,0.09774866810517673,1.0,153.88
0.5,0.2,0.45454545454545453,1.0,0.0,153.19
0.5,0.2,0.45454545454545453,1.0,0.3333333333333333,159.36
0.5,0.2,0.45454545454545453,1.0,1.0,150.31
0.5,0.2,0.7272727272727273,0.0,0.0,144.14
0.5,0.2,0.7272727272727273,0.0,0.3333333333333333,143.3
0.5,0.2,0.7272727272727273,0.0,1.0,149.72
0.5,0.2,0.7272727272727273,0.0075235349156944,0.0,141.85
0.5,0.2,0.7272727272727273,0.0075235349156944,0.3333333333333333,147.74
0.5,0.2,0.7272727272727273,0.0075235349156944,1.0,142.83
0.5,0.2,0.7272727272727273,0.04752811777960244,0.0,143.69
0.5,0.2,0.7272727272727273,0.04752811777960244,0.3333333333333333,145.34
0.5,0.2,0.7272727272727273,0.04752811777960244,1.0,143.35
0.5,0.2,0.7272727272727273,0.09774866810517673,0.0,144.26
0.5,0.2,0.7272727272727273,0.09774866810517673,0.3333333333333333,147.11
0.5,0.2,0.7272727272727273,0.09774866810517673,1.0,141.27
0.5,0.2,0.7272727272727273,1.0,0.0,147.79
0.5,0.2,0.7272727272727273,1.0,0.3333333333333333,141.07
0.5,0.2,0.7272727272727273,1.0,1.0,145.76
0.5,0.2,1.0,0.0,0.0,145.26
0.5,0.2,1.0,0.0,0.3333333333333333,144.72
0.5,0.2,1.0,0.0,1.0,137.82
0.5,0.2,1.0,0.0075235349156944,0.0,143.06
0.5,0.2,1.0,0.0075235349156944,0.3333333333333333,147.69
0.5,0.2,1.0,0.0075235349156944,1.0,135.47
0.5,0.2,1.0,0.04752811777960244,0.0,140.68
0.5,0.2,1.0,0.04752811777960244,0.3333333333333333,138.28
0.5,0.2,1.0,0.04752811777960244,1.0,137.27
0.5,0.2,1.0,0.09774866810517673,0.0,137.4
0.5,0.2,1.0,0.09774866810517673,0.3333333333333333,138.01
0.5,0.2,1.0,0.09774866810517673,1.0,142.43
0.5,0.2,1.0,1.0,0.0,135.21
0.5,0.2,1.0,1.0,0.3333333333333333,139.85
0.5,0.2,1.0,1.0,1.0,143.74
0.5,0.4,0.0,0.0,0.0,204.75
0.5,0.4,0.0,0.0,0.3333333333333333,203.4
0.5,0.4,0.0,0.0,1.0,208.18
0.5,0.4,0.0,0.0075235349156944,0.0,202.41
0.5,0.4,0.0,0.0075235349156944,0.3333333333333333,201.81
0.5,0.4,0.0,0.0075235349156944,1.0,200.58
0.5,0.4,0.0,0.04752811777960244,0.0,204.73
0.5,0.4,0.0,0.04752811777960244,0.3333333333333333,202.45
0.5,0.4,0.0,0.04752811777960244,1.0,199.41
0.5,0.4,0.0,0.09774866810517673,0.0,211.82
0.5,0.4,0.0,0.09774866810517673,0.3333333333333333,202.82
0.5,0.4,0.0,0.09774866810517673,1.0,201.76
0.5,0.4,0.0,1.0,0.0,203.99
0.5,0.4,0.0,1.0,0.3333333333333333,206.54
0.5,0.4,0.0,1.0,1.0,203.82
0.5,0.4,0.09090909090909091,0.0,0.0,173.82
0.5,0.4,0.09090909090909091,0.0,0.3333333333333333,174.37
0.5,0.4,0.09090909090909091,0.0,1.0,172.61
0.5,0.4,0.09090909090909091,0.0075235349156944,0.0,172.47
0.5,0.4,0.09090909090909091,0.0075235349156944,0.3333333333333333,176.46
0.5,0.4,0.09090909090909091,0.0075235349156944,1.0,181.91
0.5,0.4,0.09090909090909091,0.04752811777960244,0.0,172.81
0.5,0.4,0.09090909090909091,0.04752811777960244,0.3333333333333333,172.21
0.5,0.4,0.09090909090909091,0.04752811777960244,1.0,168.68
0.5,0.4,0.09090909090909091,0.09774866810517673,0.0,171.29
0.5,0.4,0.09090909090909091,0.09774866810517673,0.3333333333333333,169.11
0.5,0.4,0.09090909090909091,0.09774866810517673,1.0,173.52
0.5,0.4,0.09090909090909091,1.0,0.0,180.03
0.5,0.4,0.09090909090909091,1.0,0.3333333333333333,170.98
0.5,0.4,0.09090909090909091,1.0,1.0,177.38
0.5,0.4,0.18181818181818182,0.0,0.0,172.21
0.5,0.4,0.18181818181818182,0.0,0.3333333333333333,166.8
0.5,0.4,0.18181818181818182,0.0,1.0,167.73
0.5,0.4,0.18181818181818182,0.0075235349156944,0.0,166.26
0.5,0.4,0.18181818181818182,0.0075235349156944,0.3333333333333333,169.37
0.5,0.4,0.18181818181818182,0.0075235349156944,1.0,165.08
0.5,0.4,0.18181818181818182,0.04752811777960244,0.0,167.86
0.5,0.4,0.18181818181818182,0.04752811777960244,0.3333333333333333,171.71
0.5,0.4,0.18181818181818182,0.04752811777960244,1.0,173.04
0.5,0.4,0.18181818181818182,0.09774866810517673,0.0,167.26
0.5,0.4,0.18181818181818182,0.09774866810517673,0.3333333333333333,171.66
0.5,0.4,0.18181818181818182,0.09774866810517673,1.0,178.65
0.5,0.4,0.18181818181818182,1.0,0.0,170.12
0.5,0.4,0.18181818181818182,1.0,0.3333333333333333,171.71
0.5,0.4,0.18181818181818182,1.0,1.0,165.54
0.5,0.4,0.45454545454545453,0.0,0.0,150.37
0.5,0.4,0.45454545454545453,0.0,0.3333333333333333,158.11
0.5,0.4,0.45454545454545453,0.0,1.0,152.37
0.5,0.4,0.45454545454545453,0.0075235349156944,0.0,154.39
0.5,0.4,0.45454545454545453,0.0075235349156944,0.3333333333333333,153.92
0.5,0.4,0.45454545454545453,0.0075235349156944,1.0,154.39
0.5,0.4,0.45454545454545453,0.04752811777960244,0.0,151.39
0.5,0.4,0.45454545454545453,0.04752811777960244,0.3333333333333333,149.17
0.5,0.4,0.45454545454545453,0.04752811777960244,1.0,153.55
0.5,0.4,0.45454545454545453,0.09774866810517673,0.0,153.7
0.5,0.4,0.45454545454545453,0.09774866810517673,0.3333333333333333,152.93
0.5,0.4,0.45454545454545453,0.09774866810517673,1.0,156.1
0.5,0.4,0.45454545454545453,1.0,0.0,156.58
0.5,0.4,0.45454545454545453,1.0,0.3333333333333333,149.21
0.5,0.4,0.45454545454545453,1.0,1.0,154.19
0.5,0.4,0.7272727272727273,0.0,0.0,143.79
0.5,0.4,0.7272727272727273,0.0,0.3333333333333333,139.91
0.5,0.4,0.7272727272727273,0.0,1.0,141.78
0.5,0.4,0.7272727272727273,0.0075235349156944,0.0,139.24
0.5,0.4,0.7272727272727273,0.0075235349156944,0.3333333333333333,135.85
0.5,0.4,0.7272727272727273,0.0075235349156944,1.0,144.12
0.5,0.4,0.7272727272727273,0.04752811777960244,0.0,138.31
0.5,0.4,0.7272727272727273,0.04752811777960244,0.3333333333333333,141.63
0.5,0.4,0.7272727272727273,0.04752811777960244,1.0,142.73
0.5,0.4,0.7272727272727273,0.09774866810517673,0.0,144.91
0.5,0.4,0.7272727272727273,0.09774866810517673,0.3333333333333333,141.77
0.5,0.4,0.7272727272727273,0.09774866810517673,1.0,147.56
0.5,0.4,0.7272727272727273,1.0,0.0,147.99
0.5,0.4,0.7272727272727273,1.0,0.3333333333333333,140.87
0.5,0.4,0.7272727272727273,1.0,1.0,141.27
0.5,0.4,1.0,0.0,0.0,139.0
0.5,0.4,1.0,0.0,0.3333333333333333,134.29
0.5,0.4,1.0,0.0,1.0,137.43
0.5,0.4,1.0,0.0075235349156944,0.0,135.04
0.5,0.4,1.0,0.0075235349156944,0.3333333333333333,132.72
0.5,0.4,1.0,0.0075235349156944,1.0,144.77
0.5,0.4,1.0,0.04752811777960244,0.0,137.62
0.5,0.4,1.0,0.04752811777960244,0.3333333333333333,132.91
0.5,0.4,1.0,0.04752811777960244,1.0,133.22
0.5,0.4,1.0,0.09774866810517673,0.0,136.56
0.5,0.4,1.0,0.09774866810517673,0.3333333333333333,133.89
0.5,0.4,1.0,0.09774866810517673,1.0,127.25
0.5,0.4,1.0,1.0,0.0,137.28
0.5,0.4,1.0,1.0,0.3333333333333333,132.54
0.5,0.4,1.0,1.0,1.0,142.82
0.5,1.0,0.0,0.0,0.0,196.0
0.5,1.0,0.0,0.0,0.3333333333333333,201.07
0.5,1.0,0.0,0.0,1.0,200.6
0.5,1.0,0.0,0.0075235349156944,0.0,195.05
0.5,1.0,0.0,0.0075235349156944,0.3333333333333333,198.07
0.5,1.0,0.0,0.0075235349156944,1.0,197.83
0.5,1.0,0.0,0.04752811777960244,0.0,199.44
0.5,1.0,0.0,0.04752811777960244,0.3333333333333333,198.34
0.5,1.0,0.0,0.04752811777960244,1.0,196.87
0.5,1.0,0.0,0.09774866810517673,0.0,197.19
0.5,1.0,0.0,0.09774866810517673,0.3333333333333333,197.63
0.5,1.0,0.0,0.09774866810517673,1.0,197.94
0.5,1.0,0.0,1.0,0.0,193.31
0.5,1.0,0.0,1.0,0.3333333333333333,201.18
0.5,1.0,0.0,1.0,1.0,196.16
0.5,1.0,0.09090909090909091,0.0,0.0,166.74
0.5,1.0,0.09090909090909091,0.0,0.3333333333333333,170.53
0.5,1.0,0.09090909090909091,0.0,1.0,169.03
0.5,1.0,0.09090909090909091,0.0075235349156944,0.0,168.51
0.5,1.0,0.09090909090909091,0.0075235349156944,0.3333333333333333,177.01
0.5,1.0,0.09090909090909091,0.0075235349156944,1.0,166.68
0.5,1.0,0.09090909090909091,0.04752811777960244,0.0,176.28
0.5,1.0,0.09090909090909091,0.04752811777960244,0.3333333333333333,169.76
0.5,1.0,0.09090909090909091,0.04752811777960244,1.0,175.23
0.5,1.0,0.09090909090909091,0.09774866810517673,0.0,172.9
0.5,1.0,0.09090909090909091,0.09774866810517673,0.3333333333333333,176.59
0.5,1.0,0.09090909090909091,0.09774866810517673,1.0,172.51
0.5,1.0,0.09090909090909091,1.0,0.0,169.22
0.5,1.0,0.09090909090909091,1.0,0.3333333333333333,172.76
0.5,1.0,0.09090909090909091,1.0,1.0,172.53
0.5,1.0,0.18181818181818182,0.0,0.0,167.27
0.5,1.0,0.18181818181818182,0.0,0.3333333333333333,167.23
0.5,1.0,0.18181818181818182,0.0,1.0,161.23
0.5,1.0,0.18181818181818182,0.0075235349156944,0.0,163.4
0.5,1.0,0.18181818181818182,0.0075235349156944,0.3333333333333333,168.07
0.5,1.0,0.18181818181818182,0.0075235349156944,1.0,164.9
0.5,1.0,0.18181818181818182,0.04752811777960244,0.0,163.55
0.5,1.0,0.18181818181818182,0.04752811777960244,0.3333333333333333,163.91
0.5,1.0,0.18181818181818182,0.04752811777960244,1.0,163.56
0.5,1.0,0.18181818181818182,0.09774866810517673,0.0,167.22
0.5,1.0,0.18181818181818182,0.09774866810517673,0.3333333333333333,165.34
0.5,1.0,0.18181818181818182,0.09774866810517673,1.0,167.52
0.5,1.0,0.18181818181818182,1.0,0.0,165.69
0.5,1.0,0.18181818181818182,1.0,0.3333333333333333,165.0
0.5,1.0,0.18181818181818182,1.0,1.0,164.83
0.5,1.0,0.45454545454545453,0.0,0.0,147.42
0.5,1.0,0.45454545454545453,0.0,0.3333333333333333,149.1
0.5,1.0,0.45454545454545453,0.0,1.0,151.65
0.5,1.0,0.45454545454545453,0.0075235349156944,0.0,151.11
0.5,1.0,0.45454545454545453,0.0075235349156944,0.3333333333333333,153.89
0.5,1.0,0.45454545454545453,0.0075235349156944,1.0,147.88
0.5,1.0,0.45454545454545453,0.04752811777960244,0.0,156.57
0.5,1.0,0.45454545454545453,0.04752811777960244,0.3333333333333333,147.47
0.5,1.0,0.45454545454545453,0.04752811777960244,1.0,145.23
0.5,1.0,0.45454545454545453,0.09774866810517673,0.0,155.41
0.5,1.0,0.45454545454545453,0.09774866810517673,0.3333333333333333,141.22
0.5,1.0,0.45454545454545453,0.09774866810517673,1.0,149.38
0.5,1.0,0.45454545454545453,1.0,0.0,153.21
0.5,1.0,0.45454545454545453,1.0,0.3333333333333333,144.8
0.5,1.0,0.45454545454545453,1.0,1.0,145.75
0.5,1.0,0.7272727272727273,0.0,0.0,138.64
0.5,1.0,0.7272727272727273,0.0,0.3333333333333333,135.24
0.5,1.0,0.7272727272727273,0.0,1.0,136.85
0.5,1.0,0.7272727272727273,0.0075235349156944,0.0,146.22
0.5,1.0,0.7272727272727273,0.0075235349156944,0.3333333333333333,139.9
0.5,1.0,0.7272727272727273,0.0075235349156944,1.0,138.06
0.5,1.0,0.7272727272727273,0.04752811777960244,0.0,139.76
0.5,1.0,0.7272727272727273,0.04752811777960244,0.3333333333333333,138.01
0.5,1.0,0.7272727272727273,0.04752811777960244,1.0,135.43
0.5,1.0,0.7272727272727273,0.09774866810517673,0.0,142.06
0.5,1.0,0.7272727272727273,0.09774866810517673,0.3333333333333333,140.46
0.5,1.0,0.7272727272727273,0.09774866810517673,1.0,137.48
0.5,1.0,0.7272727272727273,1.0,0.0,141.58
0.5,1.0,0.7272727272727273,1.0,0.3333333333333333,142.6
0.5,1.0,0.7272727272727273,1.0,1.0,137.87
0.5,1.0,1.0,0.0,0.0,131.78
0.5,1.0,1.0,0.0,0.3333333333333333,131.71
0.5,1.0,1.0,0.0,1.0,132.03
0.5,1.0,1.0,0.0075235349156944,0.0,127.32
0.5,1.0,1.0,0.0075235349156944,0.3333333333333333,125.77
0.5,1.0,1.0,0.0075235349156944,1.0,129.03
0.5,1.0,1.0,0.04752811777960244,0.0,131.99
0.5,1.0,1.0,0.04752811777960244,0.3333333333333333,123.24
0.5,1.0,1.0,0.04752811777960244,1.0,131.58
0.5,1.0,1.0,0.09774866810517673,0.0,129.74
0.5,1.0,1.0,0.09774866810517673,0.3333333333333333,126.39
0.5,1.0,1.0,0.09774866810517673,1.0,131.67
0.5,1.0,1.0,1.0,0.0,125.43
0.5,1.0,1.0,1.0,0.3333333333333333,126.32
0.5,1.0,1.0,1.0,1.0,127.42
1.0,0.0,0.0,0.0,0.0,405.5
1.0,0.0,0.0,0.0,0.3333333333333333,379.24
1.0,0.0,0.0,0.0,1.0,377.63
1.0,0.0,0.0,0.0075235349156944,0.0,383.13
1.0,0.0,0.0,0.0075235349156944,0.3333333333333333,379.21
1.0,0.0,0.0,0.0075235349156944,1.0,390.46
1.0,0.0,0.0,0.04752811777960244,0.0,376.89
1.0,0.0,0.0,0.04752811777960244,0.3333333333333333,382.13
1.0,0.0,0.0,0.04752811777960244,1.0,387.38
1.0,0.0,0.0,0.09774866810517673,0.0,387.25
1.0,0.0,0.0,0.09774866810517673,0.3333333333333333,378.11
1.0,0.0,0.0,0.09774866810517673,1.0,384.8
1.0,0.0,0.0,1.0,0.0,379.33
1.0,0.0,0.0,1.0,0.3333333333333333,375.15
1.0,0.0,0.0,1.0,1.0,401.67
1.0,0.0,0.09090909090909091,0.0,0.0,272.23
1.0,0.0,0.09090909090909091,0.0,0.3333333333333333,266.53
1.0,0.0,0.09090909090909091,0.0,1.0,276.85
1.0,0.0,0.09090909090909091,0.0075235349156944,0.0,278.14
1.0,0.0,0.09090909090909091,0.0075235349156944,0.3333333333333333,275.85
1.0,0.0,0.09090909090909091,0.0075235349156944,1.0,267.57
1.0,0.0,0.09090909090909091,0.04752811777960244,0.0,259.13
1.0,0.0,0.09090909090909091,0.04752811777960244,0.3333333333333333,273.88
1.0,0.0,0.09090909090909091,0.04752811777960244,1.0,264.59
1.0,0.0,0.09090909090909091,0.09774866810517673,0.0,274.27
1.0,0.0,0.09090909090909091,0.09774866810517673,0.3333333333333333,274.71
1.0,0.0,0.09090909090909091,0.09774866810517673,1.0,263.6
1.0,0.0,0.09090909090909091,1.0,0.0,268.87
1.0,0.0,0.09090909090909091,1.0,0.3333333333333333,268.59
1.0,0.0,0.09090909090909091,1.0,1.0,269.9
1.0,0.0,0.18181818181818182,0.0,0.0,252.08
1.0,0.0,0.18181818181818182,0.0,0.3333333333333333,259.29
1.0,0.0,0.18181818181818182,0.0,1.0,258.27
1.0,0.0,0.18181818181818182,0.0075235349156944,0.0,258.05
1.0,0.0,0.18181818181818182,0.0075235349156944,0.3333333333333333,258.78
1.0,0.0,0.18181818181818182,0.0075235349156944,1.0,263.26
1.0,0.0,0.18181818181818182,0.04752811777960244,0.0,255.92
1.0,0.0,0.18181818181818182,0.04752811777960244,0.3333333333333333,256.13
1.0,0.0,0.18181818181818182,0.04752811777960244,1.0,252.04
1.0,0.0,0.18181818181818182,0.09774866810517673,0.0,256.25
1.0,0.0,0.18181818181818182,0.09774866810517673,0.3333333333333333,259.26
1.0,0.0,0.18181818181818182,0.09774866810517673,1.0,263.46
1.0,0.0,0.18181818181818182,1.0,0.0,255.57
1.0,0.0,0.18181818181818182,1.0,0.3333333333333333,259.01
1.0,0.0,0.18181818181818182,1.0,1.0,255.07
1.0,0.0,0.45454545454545453,0.0,0.0,250.24
1.0,0.0,0.45454545454545453,0.0,0.3333333333333333,256.9
1.0,0.0,0.45454545454545453,0.0,1.0,248.13
1.0,0.0,0.45454545454545453,0.0075235349156944,0.0,252.57
1.0,0.0,0.45454545454545453,0.0075235349156944,0.3333333333333333,246.51
1.0,0.0,0.45454545454545453,0.0075235349156944,1.0,253.76
1.0,0.0,0.45454545454545453,0.04752811777960244,0.0,246.02
1.0,0.0,0.45454545454545453,0.04752811777960244,0.3333333333333333,261.55
1.0,0.0,0.45454545454545453,0.04752811777960244,1.0,244.07
1.0,0.0,0.45454545454545453,0.09774866810517673,0.0,259.74
1.0,0.0,0.45454545454545453,0.09774866810517673,0.3333333333333333,250.2
1.0,0.0,0.45454545454545453,0.09774866810517673,1.0,253.7
1.0,0.0,0.45454545454545453,1.0,0.0,258.81
1.0,0.0,0.45454545454545453,1.0,0.3333333333333333,258.38
1.0,0.0,0.45454545454545453,1.0,1.0,251.81
1.0,0.0,0.7272727272727273,0.0,0.0,242.85
1.0,0.0,0.7272727272727273,0.0,0.3333333333333333,244.75
1.0,0.0,0.7272727272727273,0.0,1.0,243.51
1.0,0.0,0.7272727272727273,0.0075235349156944,0.0,249.69
1.0,0.0,0.7272727272727273,0.0075235349156944,0.3333333333333333,241.38
1.0,0.0,0.7272727272727273,0.0075235349156944,1.0,240.32
1.0,0.0,0.7272727272727273,0.04752811777960244,0.0,249.7
1.0,0.0,0.7272727272727273,0.04752811777960244,0.3333333333333333,243.1
1.0,0.0,0.7272727272727273,0.04752811777960244,1.0,233.0
1.0,0.0,0.7272727272727273,0.09774866810517673,0.0,243.66
1.0,0.0,0.7272727272727273,0.09774866810517673,0.3333333333333333,246.51
1.0,0.0,0.7272727272727273,0.09774866810517673,1.0,251.28
1.0,0.0,0.7272727272727273,1.0,0.0,253.39
1.0,0.0,0.7272727272727273,1.0,0.3333333333333333,240.34
1.0,0.0,0.7272727272727273,1.0,1.0,252.08
1.0,0.0,1.0,0.0,0.0,236.69
1.0,0.0,1.0,0.0,0.3333333333333333,248.54
1.0,0.0,1.0,0.0,1.0,241.56
1.0,0.0,1.0,0.0075235349156944,0.0,240.7
1.0,0.0,1.0,0.0075235349156944,0.3333333333333333,244.31
1.0,0.0,1.0,0.0075235349156944,1.0,237.56
1.0,0.0,1.0,0.04752811777960244,0.0,239.16
1.0,0.0,1.0,0.04752811777960244,0.3333333333333333,239.62
1.0,0.0,1.0,0.04752811777960244,1.0,244.52
1.0,0.0,1.0,0.09774866810517673,0.0,241.7
1.0,0.0,1.0,0.09774866810517673,0.3333333333333333,242.18
1.0,0.0,1.0,0.09774866810517673,1.0,241.75
1.0,0.0,1.0,1.0,0.0,240.55
1.0,0.0,1.0,1.0,0.3333333333333333,246.82
1.0,0.0,1.0,1.0,1.0,246.94
1.0,0.2,0.0,0.0,0.0,364.65
1.0,0.2,0.0,0.0,0.3333333333333333,361.58
1.0,0.2,0.0,0.0,1.0,372.85
1.0,0.2,0.0,0.0075235349156944,0.0,378.11
1.0,0.2,0.0,0.0075235349156944,0.3333333333333333,378.6
1.0,0.2,0.0,0.0075235349156944,1.0,371.39
1.0,0.2,0.0,0.04752811777960244,0.0,368.03
1.0,0.2,0.0,0.04752811777960244,0.3333333333333333,362.87
1.0,0.2,0.0,0.04752811777960244,1.0,365.42
1.0,0.2,0.0,0.09774866810517673,0.0,370.08
1.0,0.2,0.0,0.09774866810517673,0.3333333333333333,372.01
1.0,0.2,0.0,0.09774866810517673,1.0,366.26
1.0,0.2,0.0,1.0,0.0,357.55
1.0,0.2,0.0,1.0,0.3333333333333333,380.27
1.0,0.2,0.0,1.0,1.0,372.51
1.0,0.2,0.09090909090909091,0.0,0.0,273.97
1.0,0.2,0.09090909090909091,0.0,0.3333333333333333,273.84
1.0,0.2,0.09090909090909091,0.0,1.0,262.7
1.0,0.2,0.09090909090909091,0.0075235349156944,0.0,257.83
1.0,0.2,0.09090909090909091,0.0075235349156944,0.3333333333333333,270.13
1.0,0.2,0.09090909090909091,0.0075235349156944,1.0,272.01
1.0,0.2,0.09090909090909091,0.04752811777960244,0.0,264.86
1.0,0.2,0.09090909090909091,0.04752811777960244,0.3333333333333333,265.34
1.0,0.2,0.09090909090909091,0.04752811777960244,1.0,263.15
1.0,0.2,0.09090909090909091,0.09774866810517673,0.0,259.61
1.0,0.2,0.09090909090909091,0.09774866810517673,0.3333333333333333,278.64
1.0,0.2,0.09090909090909091,0.09774866810517673,1.0,267.59
1.0,0.2,0.09090909090909091,1.0,0.0,272.31
1.0,0.2,0.09090909090909091,1.0,0.3333333333333333,270.58
1.0,0.2,0.09090909090909091,1.0,1.0,261.59
1.0,0.2,0.18181818181818182,0.0,0.0,239.77
1.0,0.2,0.18181818181818182,0.0,0.3333333333333333,242.22
1.0,0.2,0.18181818181818182,0.0,1.0,245.43
1.0,0.2,0.18181818181818182,0.0075235349156944,0.0,244.86
1.0,0.2,0.18181818181818182,0.0075235349156944,0.3333333333333333,246.0
1.0,0.2,0.18181818181818182,0.0075235349156944,1.0,244.31
1.0,0.2,0.18181818181818182,0.04752811777960244,0.0,251.47
1.0,0.2,0.18181818181818182,0.04752811777960244,0.3333333333333333,245.09
1.0,0.2,0.18181818181818182,0.04752811777960244,1.0,247.84
1.0,0.2,0.18181818181818182,0.09774866810517673,0.0,237.2
1.0,0.2,0.18181818181818182,0.09774866810517673,0.3333333333333333,238.06
1.0,0.2,0.18181818181818182,0.09774866810517673,1.0,243.2
1.0,0.2,0.18181818181818182,1.0,0.0,249.93
1.0,0.2,0.18181818181818182,1.0,0.3333333333333333,252.44
1.0,0.2,0.18181818181818182,1.0,1.0,246.59
1.0,0.2,0.45454545454545453,0.0,0.0,207.63
1.0,0.2,0.45454545454545453,0.0,0.3333333333333333,214.76
1.0,0.2,0.45454545454545453,0.0,1.0,217.41
1.0,0.2,0.45454545454545453,0.0075235349156944,0.0,208.05
1.0,0.2,0.45454545454545453,0.0075235349156944,0.3333333333333333,215.67
1.0,0.2,0.45454545454545453,0.0075235349156944,1.0,223.61
1.0,0.2,0.45454545454545453,0.04752811777960244,0.0,217.99
1.0,0.2,0.45454545454545453,0.04752811777960244,0.3333333333333333,206.36
1.0,0.2,0.45454545454545453,0.04752811777960244,1.0,214.7
1.0,0.2,0.45454545454545453,0.09774866810517673,0.0,214.56
1.0,0.2,0.45454545454545453,0.09774866810517673,0.3333333333333333,211.17
1.0,0.2,0.45454545454545453,0.09774866810517673,1.0,216.59
1.0,0.2,0.45454545454545453,1.0,0.0,213.61
1.0,0.2,0.45454545454545453,1.0,0.3333333333333333,221.51
1.0,0.2,0.45454545454545453,1.0,1.0,212.71
1.0,0.2,0.7272727272727273,0.0,0.0,198.2
